id1,id2
2785_5_4,3638_9_0
507_9_3,681_8_6
1805_1_2,469_8_0
2889_5_2,3010_1_6
2154_5_5,635_5_1
1178_1_5,3568_0_5
3217_3_7,451_12_3
1342_13_1,3197_2_2
1412_6_4,3193_6_7
2197_8_5,3958_7_4
3957_2_1,538_5_7
2439_6_1,956_5_1
3509_2_6,3718_5_0
1269_6_4,3316_5_6
3153_9_6,3445_12_3
3371_3_4,534_4_2
2077_1_8,889_5_4
1659_8_1,2425_5_4
2931_6_3,3982_5_4
2708_10_1,3257_7_4
1933_3_2,59_1_0
219_10_1,3790_8_6
458_4_5,492_5_5
3184_1_3,3434_2_2
2299_10_0,3548_2_0
1678_3_0,2411_5_1
1103_8_3,2999_4_1
2120_6_6,850_0_2
1160_2_1,1860_0_3
3381_8_2,518_13_5
1603_10_0,3990_10_0
1176_13_6,3346_10_3
3970_12_0,668_8_5
463_0_0,918_2_3
3471_7_4,3763_9_0
1852_10_6,3646_5_2
3458_4_4,40_1_6
1415_6_5,3936_12_2
2311_2_4,3284_10_7
2979_6_4,3606_11_5
203_4_0,3413_7_4
2849_2_4,3743_5_1
3802_11_7,3876_6_2
1379_3_0,58_1_1
292_7_0,688_4_0
2858_4_0,786_6_4
1566_2_2,2941_8_3
1320_11_3,3203_3_2
3512_2_6,3636_2_4
3869_5_4,3943_4_5
1332_5_4,2847_5_9
2914_10_2,932_7_3
2516_4_4,3516_11_0
1171_7_0,1322_11_0
2201_5_2,512_7_6
3662_8_4,3931_6_6
2729_2_2,3443_6_2
167_2_0,224_7_8
2028_11_1,3181_4_6
2654_7_6,3137_0_2
3034_8_3,3900_6_0
3383_9_4,484_0_2
1196_3_0,2905_2_1
2983_0_6,719_7_7
2055_4_4,87_12_4
2692_0_1,2693_10_3
2069_1_2,3576_7_1
3736_2_2,3845_11_6
2583_6_5,504_7_5
1272_0_2,510_8_5
2286_7_4,3006_7_5
2941_11_0,3780_13_7
2071_2_5,3936_7_3
3285_5_4,470_7_2
3795_7_0,832_5_0
1305_12_3,3406_4_2
2045_7_1,952_1_6
3895_1_0,56_5_3
1385_10_6,2295_8_0
1489_3_0,1669_1_3
2735_6_6,415_0_8
1337_6_3,1500_3_1
2076_7_1,2693_4_1
1668_6_5,3760_3_5
2507_9_5,3687_2_0
2829_2_4,3119_0_2
1812_1_1,450_3_0
3464_1_5,926_0_3
567_7_6,606_11_3
2690_4_1,3194_3_6
2752_0_2,43_13_7
1468_0_7,2032_9_4
2715_5_5,785_0_5
1899_5_4,2385_12_7
1832_0_6,746_0_6
2764_3_2,700_0_4
1398_3_0,1879_8_0
3390_9_2,3481_2_2
2571_7_3,999_1_1
3401_5_6,43_12_4
1096_4_2,2837_0_0
171_0_8,3183_2_3
2276_5_6,867_7_1
1739_5_4,2207_8_0
1958_7_2,461_0_3
2989_1_5,508_5_0
3136_5_4,35_2_5
1476_8_5,1759_6_0
2787_0_8,792_10_2
2115_6_6,3027_4_1
549_3_2,594_4_0
2428_2_4,870_9_2
135_6_3,1438_0_5
3284_2_4,3371_10_7
3849_8_6,3891_11_3
1789_4_7,182_0_2
550_5_4,618_0_4
824_1_3,937_2_0
3716_0_5,3776_2_7
3664_7_5,3784_8_0
2936_11_7,522_2_0
2999_11_7,815_6_2
3784_6_7,665_4_9
1243_6_3,2606_5_5
1661_5_3,2648_4_5
1152_5_1,2075_7_6
279_3_1,3220_6_7
1397_2_6,3759_7_4
1566_10_6,206_5_2
1177_1_5,1484_4_4
2152_0_9,342_8_5
338_13_6,37_0_4
2014_1_4,2236_5_1
3548_7_0,3650_5_3
1723_2_5,417_1_3
1590_12_5,322_7_0
2392_4_3,3712_1_0
1783_6_5,2922_12_5
2617_1_7,897_6_3
718_6_4,731_11_3
2667_4_4,525_7_2
3175_11_5,897_0_4
1950_3_0,2870_4_1
2229_1_2,3909_1_1
3942_2_5,639_2_5
410_4_2,472_6_2
1932_12_0,253_6_6
146_4_3,89_0_1
2136_6_1,3500_6_4
3396_3_2,892_1_3
1282_0_2,3755_7_6
154_3_1,3375_7_3
382_9_1,516_1_3
2120_2_1,2336_7_2
2074_3_9,2586_6_1
3921_2_2,595_1_7
1530_9_0,1647_0_5
1885_4_2,357_6_2
161_11_8,554_0_0
1051_5_0,2927_2_2
2376_1_3,3306_4_2
2462_12_4,3685_9_4
3920_4_1,598_2_7
38_7_0,683_3_3
1363_2_8,2373_0_1
2574_2_3,3348_7_0
2011_3_4,2900_3_4
3613_4_4,788_3_5
2402_7_4,743_5_3
3442_2_4,835_10_6
1507_10_2,361_8_2
170_6_3,290_9_2
1707_13_1,340_9_7
1345_8_2,1541_0_0
1762_1_3,386_10_1
2109_5_6,335_7_4
1809_4_4,3876_8_3
2449_6_3,3984_1_7
3175_12_2,3712_0_1
3474_5_4,457_3_0
561_3_2,861_4_2
3093_6_2,672_1_1
2281_8_3,2667_0_4
3810_9_4,422_11_7
1309_0_3,2817_1_6
1807_9_4,503_5_3
1366_11_1,3772_1_7
2621_5_1,2722_10_2
3322_2_1,3609_0_3
119_0_7,2995_1_0
304_10_1,3204_3_2
1050_2_3,520_10_1
42_1_1,591_7_2
352_6_4,3776_7_5
3098_1_0,855_3_2
3116_5_4,801_9_4
1457_0_2,2490_12_7
2132_7_3,2840_7_3
2208_6_4,947_6_2
1485_8_5,971_6_4
1579_3_5,2788_5_4
358_2_2,663_6_4
2037_1_3,3696_2_4
1709_5_3,3802_12_0
3210_4_2,51_10_8
1549_2_3,389_6_0
1938_9_0,2296_5_8
3252_0_5,343_7_5
2196_11_5,3052_9_5
3969_8_2,41_3_3
3819_0_4,640_8_1
1279_3_1,3284_11_0
2048_3_3,2601_9_5
3013_8_1,959_2_3
3818_0_1,999_1_3
2569_7_6,887_3_0
3394_0_1,489_5_7
471_0_2,517_3_2
1179_2_0,2730_4_3
1913_0_2,437_3_0
2696_0_7,2829_7_6
292_1_2,962_4_3
765_0_6,799_1_2
2651_4_3,540_2_0
3129_5_1,3149_0_3
1694_2_3,3184_6_3
1751_3_6,3235_1_7
3137_0_2,485_6_6
1258_3_0,1996_5_1
2713_12_5,624_0_3
3707_4_0,3902_2_2
458_6_4,632_5_5
1935_9_3,2277_7_0
1585_7_3,3908_4_0
2391_6_1,3715_3_5
264_10_4,3460_0_6
3462_6_1,3711_5_2
1059_0_4,1366_7_6
3170_5_2,3193_5_4
1389_7_5,3319_8_3
2470_7_2,3928_1_1
3098_5_3,774_1_6
1915_9_5,3888_0_1
3073_0_6,525_5_0
1893_11_3,3865_9_1
3866_5_7,95_7_2
534_0_2,776_12_7
2009_0_1,2549_0_1
3547_2_3,3858_6_3
1221_6_0,3411_4_6
2433_7_6,525_5_0
3221_6_1,3250_5_4
2349_2_0,3602_4_0
3113_1_3,3860_6_2
2850_7_4,3381_8_5
733_3_3,751_2_5
2090_5_1,2295_4_7
1318_5_7,2417_0_5
2688_10_4,2822_9_2
2467_5_8,2587_3_4
421_6_0,742_8_1
3334_12_4,980_9_2
2438_7_8,3390_8_0
1314_4_1,1976_5_4
2461_0_2,3637_3_1
1577_4_0,2661_2_6
3184_12_1,3834_5_4
401_5_3,738_3_0
2734_3_3,417_5_2
1550_0_4,1780_5_5
576_11_4,79_0_5
1885_7_4,2085_9_3
2891_7_5,590_4_2
2645_0_4,3797_2_2
1705_5_4,3446_3_6
2469_6_4,88_7_4
2993_4_3,797_13_0
2691_10_5,3968_1_3
319_1_3,3316_9_6
1324_13_1,2628_3_4
29_6_3,3157_9_0
3290_9_0,352_6_5
1959_7_4,2272_8_4
2675_5_2,3427_0_5
3614_5_3,681_9_8
2938_6_1,3719_1_4
3042_10_6,3754_1_8
176_4_2,3047_8_6
3144_5_4,495_4_4
2077_8_8,389_6_4
2980_1_0,3971_0_2
247_7_8,3175_10_1
2617_0_6,2861_10_3
1243_6_1,1306_7_6
1227_10_0,1382_6_2
2419_10_5,2802_2_8
1414_10_3,1449_5_3
2280_4_2,2488_1_4
3604_4_4,66_10_3
2668_5_3,2683_0_3
274_3_2,2779_9_4
1354_7_2,598_10_3
3996_12_4,660_0_4
2953_4_0,901_7_3
1228_0_7,3623_9_1
1053_3_0,3176_2_0
2715_2_0,3727_7_9
1037_11_1,2387_5_1
3367_1_3,976_8_0
1992_11_0,3179_3_3
2210_0_1,74_10_8
1362_3_2,3969_5_0
1567_6_4,3247_5_0
457_6_5,828_10_0
2893_0_0,3365_7_2
3175_3_1,3698_4_5
1335_1_2,1866_6_2
2215_11_8,819_3_0
3328_2_7,811_3_2
2367_10_1,3396_1_1
1653_9_7,1926_1_3
1920_6_0,216_7_6
2416_3_1,3668_1_2
1636_3_3,672_8_0
1900_0_0,2155_2_8
2250_9_0,878_2_0
1891_6_4,3830_6_7
2494_1_6,922_2_2
143_1_4,159_4_2
2465_7_0,2711_2_3
1592_1_6,3584_1_0
2415_4_3,874_0_2
2834_5_1,3843_0_0
2697_6_8,3862_4_1
358_4_3,3907_4_2
1496_0_5,1757_8_5
383_6_4,739_8_4
538_11_0,91_5_6
1622_11_4,2408_1_7
338_3_3,349_5_6
2354_12_0,3752_2_0
3798_7_0,724_7_0
2705_0_5,3242_11_4
2009_2_6,3091_6_8
221_1_1,2458_13_2
1205_1_2,751_3_8
1910_3_0,2937_0_0
1941_4_4,2996_5_0
3989_10_3,469_1_3
476_10_1,840_3_0
1517_3_1,3536_8_6
3711_2_0,3986_7_5
3047_3_6,3517_7_2
1142_7_4,2008_9_4
707_6_0,80_5_4
1818_8_3,3041_7_0
3643_3_7,3847_5_5
3799_10_3,671_8_3
2725_5_2,3531_2_4
1551_9_3,3558_0_4
45_2_1,969_1_1
3542_1_4,3836_2_5
1123_4_2,1393_2_5
29_6_0,3633_5_1
236_1_4,2988_7_3
1641_7_3,3353_1_4
2886_11_5,480_4_1
1249_2_2,879_0_3
1783_8_3,483_8_3
3748_2_8,555_8_5
1128_5_1,1253_5_7
3104_2_3,3603_1_0
3334_12_7,495_4_0
304_4_1,7_4_4
1153_3_6,3167_6_3
3233_11_0,680_3_0
1977_8_4,769_6_6
3580_6_3,449_7_7
3460_8_4,3850_3_3
2110_3_3,946_6_3
230_5_4,3822_9_6
1815_11_3,186_3_4
1067_6_0,276_11_3
1806_11_7,2470_4_2
2870_2_3,951_8_2
2208_5_1,813_9_1
3510_4_2,373_11_1
3090_6_4,3397_6_3
3277_5_5,3568_10_5
3408_2_5,3853_0_3
3183_4_2,3824_8_2
1019_4_5,2985_5_1
1744_8_0,3299_3_5
1338_8_0,1767_9_8
54_9_4,855_2_0
3006_7_3,3710_0_2
2283_10_5,925_3_4
1806_9_0,3348_10_3
287_2_0,729_6_6
2305_0_2,983_1_4
1967_3_2,1968_6_3
3140_10_6,3429_7_4
3240_4_1,3519_2_4
1248_6_4,3510_10_0
1193_1_8,3484_9_4
3376_5_4,818_1_4
2007_4_3,3890_2_3
2176_8_3,2222_9_5
1480_6_3,2441_6_5
747_8_4,772_8_3
1469_9_3,837_2_2
219_7_2,2884_1_0
189_6_4,3286_8_3
1811_9_4,29_0_0
1060_0_6,512_5_3
257_6_9,2800_0_4
1219_2_6,3596_7_0
2502_5_7,604_3_4
1308_7_5,755_2_4
2127_4_5,2980_4_3
2140_11_6,2839_11_1
2841_4_7,699_4_3
1405_7_2,1779_5_6
681_5_0,746_7_2
1975_3_1,303_5_0
2621_6_2,38_6_5
3807_1_2,935_12_2
2318_10_1,934_6_1
1047_2_7,1932_8_7
1800_5_0,474_8_0
1013_12_5,1575_7_2
1385_13_1,1991_5_6
3112_12_3,3221_3_3
3778_5_0,732_6_0
2921_9_6,71_8_1
1749_2_1,3924_7_1
1679_6_0,3148_9_2
2254_0_2,313_1_1
1713_4_6,3428_7_6
181_8_1,813_0_0
1260_2_4,3762_10_2
1826_0_4,3205_11_0
2054_5_1,3536_9_3
3888_4_2,3906_5_2
2246_2_4,2565_1_0
2217_2_3,2719_8_5
2575_0_6,773_6_1
2988_5_0,3756_4_3
3602_10_2,78_0_0
2228_7_2,963_12_5
79_4_6,841_7_1
3415_3_2,3944_2_5
1756_11_3,3378_2_1
399_0_0,595_5_3
3180_7_4,729_12_3
2692_7_5,3134_1_3
1558_3_2,3415_3_0
171_0_5,3136_6_3
2823_5_3,3368_8_3
1251_3_1,327_7_4
809_5_0,859_1_5
2822_8_0,3611_3_0
285_4_3,3944_0_6
118_4_5,1678_10_6
1480_4_5,1858_12_4
3387_4_0,552_8_7
2928_10_0,3223_1_0
1943_11_0,48_1_0
2172_13_2,3378_0_1
2784_3_3,359_0_3
1110_1_2,1537_9_2
224_0_3,2400_4_2
854_3_6,977_8_1
3325_5_5,3675_2_3
2920_9_4,3288_4_3
1144_9_1,2523_8_3
1080_7_3,3138_7_4
3211_11_0,3338_6_5
2156_3_0,2487_6_2
378_4_2,3879_5_2
2759_2_6,3203_5_7
2087_4_1,3408_0_3
2347_0_3,686_0_7
1991_13_3,963_13_4
1856_8_1,2591_3_8
3637_1_6,3984_7_5
1727_1_7,2026_5_3
2613_3_0,2861_6_6
3150_1_3,3478_9_3
1646_8_5,2558_6_5
2625_1_6,3787_2_0
1379_3_3,1446_5_0
1392_6_5,1867_6_1
3435_5_2,908_7_1
1842_0_2,51_10_1
1573_2_3,3586_5_2
1567_5_0,817_2_5
1198_7_3,346_11_4
2724_9_3,327_12_4
3552_1_2,975_2_2
101_12_3,426_6_3
1916_4_0,2350_6_5
2473_3_0,993_9_5
715_0_0,864_5_3
548_10_2,84_0_5
712_9_5,863_6_3
2306_8_1,524_4_0
1456_2_4,1592_8_4
2832_1_4,653_9_4
3160_8_1,3775_8_3
2435_3_4,589_0_5
2178_4_0,3855_10_5
1159_5_5,3827_8_0
468_10_4,729_6_2
3576_2_3,840_2_4
794_10_7,975_8_2
1994_1_4,3145_3_3
2352_2_5,2584_1_4
1026_8_0,241_3_1
249_2_1,703_4_1
3462_10_2,589_8_7
67_10_6,697_2_1
176_2_6,957_5_3
3769_0_0,55_2_0
2259_5_1,2529_12_8
2055_1_2,2741_5_0
3364_7_3,3575_4_1
1005_10_0,1791_8_3
564_6_6,603_0_3
1408_6_8,1676_0_3
2641_9_8,3827_13_1
342_10_2,3674_4_2
3579_8_0,3623_9_6
3427_0_4,923_2_0
1703_0_0,1714_0_0
3899_6_2,421_6_2
1170_2_4,2764_7_3
2272_2_2,3010_8_6
3249_2_3,503_2_5
2139_10_2,2818_10_2
1100_1_1,411_9_5
1034_6_7,2711_4_1
2293_3_3,503_6_1
2563_8_3,2779_8_4
3615_5_6,3949_3_4
2641_0_2,697_1_2
1243_8_6,224_4_6
3113_2_1,3301_2_5
3308_1_0,3841_2_5
2219_8_4,2656_9_1
2259_0_4,3505_6_6
2701_4_2,470_6_2
3783_2_4,3805_3_1
3312_6_2,3990_0_0
1337_6_4,2307_12_8
1195_1_4,304_9_4
2291_2_1,815_9_3
1689_3_4,532_11_4
2951_11_7,3722_8_2
2270_3_3,317_11_6
1008_8_4,159_0_5
1339_4_5,3579_1_1
1923_11_9,486_1_1
2187_8_1,881_9_7
2784_4_2,683_3_0
3527_2_5,3690_9_2
3394_0_2,3606_6_5
3296_3_8,491_8_4
1405_2_0,3523_7_2
3907_7_4,3926_10_2
1289_8_4,2136_7_0
1016_12_0,3978_11_2
3479_0_3,3685_1_6
3357_0_2,492_12_4
3691_6_3,489_7_2
21_7_4,3498_5_4
1218_11_2,2473_0_5
1090_0_5,1552_2_3
2646_1_0,3950_12_5
603_0_2,75_3_4
2189_3_4,2622_6_2
1858_3_7,3290_1_4
1512_10_5,1525_7_4
439_2_8,826_1_4
305_0_1,3616_7_6
1556_10_6,3926_10_1
1610_6_1,2177_0_3
3649_3_0,472_3_4
2227_8_2,2861_4_5
110_7_5,2533_4_1
3143_2_0,518_6_5
2021_10_4,747_8_7
3071_1_2,990_0_1
2274_6_2,3063_0_2
175_5_2,2997_9_6
2207_6_4,2654_11_0
1082_6_4,178_1_8
1229_6_0,3110_4_1
1479_7_3,87_12_0
3403_4_7,3869_7_4
1031_10_6,662_3_1
3493_6_4,3740_5_2
1039_7_3,2986_5_4
1516_1_4,2220_11_1
1662_13_0,565_5_2
2597_6_0,3764_4_1
200_11_1,669_3_2
302_1_3,59_6_0
3580_8_1,3934_1_1
2642_2_4,284_2_2
875_10_3,924_7_3
1265_12_1,2663_8_3
2766_8_4,455_3_6
1066_7_3,3082_0_3
1876_4_3,2467_5_8
1551_6_3,1579_12_2
1480_2_4,3178_1_4
1769_0_0,2594_13_1
2544_1_7,3317_7_0
2826_0_2,3458_13_2
2202_0_5,3936_12_0
1113_1_1,685_1_1
3498_0_0,3786_10_0
1020_3_1,1364_0_2
1224_6_2,3637_1_1
3076_1_3,726_8_4
259_9_6,3033_4_4
2934_2_2,496_9_2
3232_0_4,3484_10_4
2779_1_4,950_13_5
103_0_7,3934_3_1
1433_7_3,3390_11_1
3574_5_6,3884_7_6
2541_11_5,2720_1_2
1243_12_0,1387_4_1
1_12_2,859_7_6
3777_4_5,610_5_1
2711_5_2,622_12_3
3372_3_8,3861_3_5
2943_7_4,3565_8_6
1459_7_5,1651_9_4
2888_7_2,3126_2_3
241_10_2,2906_12_2
1917_11_5,3448_11_7
1321_11_3,3237_2_4
3029_4_4,428_5_4
1148_5_6,3175_0_5
248_2_2,502_2_8
3429_7_1,3890_3_4
3047_8_6,672_2_6
88_4_2,926_9_0
1751_3_1,975_5_0
2890_1_4,623_3_2
2073_9_1,2558_4_1
3360_7_5,407_0_0
3148_8_7,3354_0_2
1902_3_1,3710_2_4
3039_7_4,3159_9_5
155_7_6,45_12_3
2645_2_0,3239_1_3
604_10_4,879_10_3
3471_5_3,916_11_5
599_13_2,615_9_3
35_1_1,526_12_4
2575_4_6,2655_5_3
1168_9_5,3574_5_5
1363_2_2,831_6_1
217_1_8,3539_1_0
3976_10_3,530_2_5
591_2_5,829_2_2
2640_7_1,816_7_0
3824_2_1,3847_5_5
2629_2_2,2806_9_1
3316_8_4,3933_13_3
81_0_0,9_8_0
1799_10_3,2321_9_1
1057_2_1,1872_2_1
1729_3_4,2001_9_6
1989_4_4,3227_5_1
3806_10_1,570_3_2
499_13_2,803_5_3
1699_4_1,3157_5_1
1255_1_6,1499_0_6
2310_9_0,2557_0_0
1364_0_5,3912_1_4
3809_3_4,601_1_6
1564_11_7,458_10_6
3897_1_5,493_8_0
2490_0_3,3916_10_7
3552_3_1,458_8_1
215_8_4,392_3_1
1841_6_6,3633_7_1
3931_10_6,3978_0_1
3720_2_4,3852_9_5
3946_4_8,594_8_1
3438_8_0,764_11_4
2098_10_3,3018_2_1
1090_5_1,2358_5_0
597_1_0,974_8_1
1183_3_2,1453_4_7
1624_6_5,3285_1_0
1093_11_0,2651_8_4
1223_6_5,2489_4_5
2597_11_1,470_2_1
239_4_0,3280_3_4
2375_3_4,328_0_3
3401_12_4,446_8_5
1136_12_0,296_0_0
1437_10_5,3481_7_6
1308_0_4,2397_5_6
2403_9_1,2832_1_1
3415_0_6,665_4_7
2339_0_0,86_8_4
2550_2_0,291_12_2
2835_9_0,3442_4_3
138_8_3,2721_1_2
767_4_0,820_8_4
1814_8_3,2422_7_0
2806_11_6,3454_8_0
3005_12_4,3091_9_5
175_0_0,1869_6_2
2090_9_2,528_10_7
920_3_4,922_2_2
586_7_8,829_7_0
3903_5_3,954_6_5
1846_6_3,844_5_4
1646_11_0,212_5_3
2512_2_6,2901_2_3
2399_0_4,920_5_1
1683_9_4,722_9_5
1533_6_4,3668_5_4
3090_2_4,3717_5_1
3376_6_6,3479_4_0
3364_6_2,3817_6_5
1490_11_2,2116_3_2
1585_10_1,2243_5_6
132_3_7,2298_7_5
113_2_2,2618_9_2
2097_9_0,858_11_2
2240_1_5,726_11_4
312_7_5,909_7_1
1619_3_2,2476_8_5
2341_4_1,3116_2_6
3935_8_1,3937_7_6
2024_4_4,542_0_1
2313_10_2,920_4_5
3975_8_3,711_2_0
553_3_8,662_7_5
3879_3_1,911_10_2
1496_5_3,2273_3_7
638_7_4,663_8_2
1710_3_5,617_4_1
3148_0_1,3433_9_6
2845_4_7,3067_0_2
1149_6_6,1569_4_1
1891_2_8,3973_1_6
2314_6_1,2687_2_8
2060_2_4,2937_3_4
2613_5_4,3688_13_6
1046_7_7,315_3_2
1442_5_4,1693_12_1
1478_3_4,3822_9_0
1062_0_6,487_6_2
1116_0_5,419_5_3
3876_9_3,808_9_5
2604_1_6,685_10_1
2271_5_2,736_4_3
1530_2_8,3656_3_5
1432_2_6,3551_5_8
1728_9_0,424_0_1
2519_0_2,532_3_0
2967_3_3,3880_6_6
1220_5_5,1716_0_7
25_7_4,524_1_5
14_0_5,210_9_2
1676_13_6,48_6_4
3626_8_6,3736_4_2
1193_6_6,852_11_1
1473_5_2,2925_3_0
3244_7_3,3466_11_3
3211_8_1,766_9_6
3878_7_6,3990_1_1
1143_12_7,1681_8_3
1176_13_7,2036_10_4
3545_11_0,3943_2_2
3418_5_6,767_8_4
3294_8_4,494_5_5
318_1_8,3822_9_4
3592_5_3,3867_0_4
2867_3_2,3420_7_7
2524_5_3,3641_6_4
190_0_4,3050_11_6
2333_12_1,3898_8_6
3005_8_8,3767_9_0
2969_4_3,3164_7_2
1459_0_2,2859_6_2
2125_8_1,2858_2_5
3318_11_5,3896_4_3
1954_13_5,244_4_4
3627_3_1,749_0_8
695_3_3,729_12_3
1860_11_1,3688_9_2
3333_7_3,3471_5_6
2063_3_2,2813_6_4
3648_0_0,3844_10_8
16_0_0,1670_5_4
2103_0_5,3418_2_4
72_8_0,726_12_0
2923_6_0,741_3_4
1333_6_0,3621_0_0
1018_8_4,750_0_5
2189_7_3,2483_2_5
2814_4_1,3722_6_4
1445_10_2,2309_4_5
1420_0_0,445_0_1
1507_8_4,1806_13_2
1643_7_4,2638_5_2
1173_12_2,2340_7_0
746_12_6,975_6_4
2299_3_6,54_0_2
3189_10_2,3461_2_1
2793_8_5,3822_3_5
2569_9_6,3158_1_2
1681_5_0,745_4_0
2227_2_7,509_2_4
1739_8_1,2756_7_4
1696_2_1,2727_3_3
1908_1_0,2048_0_4
1988_6_3,3867_8_0
2099_3_6,2901_9_1
1454_5_5,245_7_1
3634_7_1,958_2_0
2479_6_2,92_4_4
2727_1_6,420_5_4
2223_7_4,2503_9_2
1986_7_2,3770_3_4
3515_6_1,3785_2_2
3013_0_1,854_1_6
1481_4_1,2963_7_0
165_6_7,3566_12_6
1698_6_0,2671_1_4
1109_7_1,1787_4_7
3208_1_7,515_7_5
3022_13_4,566_9_5
1559_7_1,2357_10_4
327_8_0,605_8_2
3789_1_0,576_11_4
1458_1_5,1761_6_2
3720_5_8,405_9_0
3329_10_3,382_6_5
2242_4_2,3844_12_6
576_10_1,996_11_0
427_7_5,569_11_2
2698_2_4,3828_8_5
2298_2_5,3660_8_8
706_3_2,823_5_3
1700_13_2,3494_7_4
1891_9_5,680_8_2
2857_1_3,494_5_4
2417_0_0,3026_3_3
1043_6_3,1505_11_7
2120_3_3,3711_6_2
1552_3_0,1621_8_3
1218_13_4,731_0_7
2196_4_3,986_2_1
221_2_4,3514_4_2
1811_4_3,3605_8_2
2160_1_2,317_11_6
2299_12_5,246_12_5
1561_10_0,927_7_4
1219_0_0,3571_7_3
1499_12_3,2052_2_4
1463_9_4,3314_5_5
2167_3_5,2473_1_2
1204_6_3,1299_6_4
2068_2_6,3949_8_1
337_1_5,975_8_2
1171_8_5,1920_8_5
2515_0_5,2810_7_0
1434_4_4,67_11_4
1813_2_8,1909_3_1
1999_11_6,3485_4_7
3031_0_4,663_13_3
2929_9_4,3039_10_2
2041_8_3,3589_8_0
2085_2_6,731_2_0
3425_0_4,3606_1_2
1531_4_1,2674_10_1
2397_8_4,526_12_4
462_6_0,860_1_0
1221_7_1,1527_0_4
1227_3_0,3413_6_3
2556_4_3,994_12_5
2207_5_0,3554_7_4
3251_5_3,400_1_0
2867_5_3,965_7_1
2346_9_3,2668_13_3
2685_11_5,2938_0_3
2352_9_1,3253_7_4
2433_11_1,3743_2_3
761_4_1,80_5_4
443_9_2,977_5_3
1700_11_2,2957_7_3
3766_6_4,905_5_5
205_1_4,3266_6_0
3099_10_3,349_7_6
173_10_5,2251_1_0
3073_0_0,3555_8_3
1254_5_6,39_11_1
2346_9_1,587_7_4
1086_7_4,2509_8_0
1965_1_7,2841_4_9
2241_8_2,252_1_2
1157_12_0,2817_1_0
2857_1_1,946_6_3
908_5_5,994_12_6
2378_1_1,3251_8_1
1720_6_4,1952_0_0
416_5_2,611_5_0
3141_2_1,3995_8_2
2008_1_3,2308_0_4
1765_1_3,557_0_3
3411_4_6,385_4_8
546_0_2,670_2_7
2274_10_6,2802_8_4
2289_9_1,357_7_4
1888_9_4,841_0_2
1485_1_6,731_11_1
295_0_0,698_2_1
2450_7_1,2856_10_3
1526_6_2,2634_12_7
2592_8_4,3898_9_3
1608_12_4,316_1_2
3821_4_2,920_0_8
1256_8_1,3018_7_3
2879_11_1,487_4_7
3641_3_4,979_12_4
2010_2_5,3227_6_6
2002_5_1,240_7_6
3192_1_4,3955_9_7
2673_12_4,326_1_7
161_11_0,255_7_2
3669_2_2,758_5_4
2843_11_0,2960_8_2
204_5_2,2986_8_4
2736_1_3,810_10_7
2533_2_3,697_4_3
1804_10_1,2391_9_1
1036_0_3,3822_7_5
1570_0_2,3546_2_4
2039_5_3,762_5_4
1079_11_1,1279_9_3
1886_9_4,2940_0_0
576_11_0,786_0_1
1244_1_2,1340_3_4
3668_6_3,776_5_4
2587_10_2,987_5_5
798_8_1,97_7_4
692_11_2,785_5_4
1169_0_1,3409_1_5
2229_2_7,3476_4_2
2675_7_5,992_6_2
1319_1_5,2395_2_6
3589_1_4,3966_0_0
239_3_6,866_10_2
1658_6_5,2127_7_2
2572_1_3,2607_7_8
1645_7_6,3057_1_2
3500_8_5,940_9_4
1756_5_1,2018_13_1
2908_1_2,3818_2_7
1571_9_5,3299_4_5
1960_5_1,655_12_3
1219_9_5,765_1_4
38_8_4,3863_0_5
3050_10_1,770_4_5
3695_0_4,3989_4_4
2360_3_2,2691_4_3
1346_6_4,3358_7_0
1470_8_2,368_4_1
3671_6_4,42_4_3
3516_10_0,3718_12_1
1325_1_5,1744_0_6
1498_2_5,518_2_5
2036_4_5,224_6_1
2049_11_6,2445_10_2
219_3_3,2284_5_4
1404_0_6,2148_6_0
3465_2_3,3956_8_4
315_0_4,795_9_4
1495_0_4,3599_7_4
1645_1_1,3014_7_0
2238_1_5,349_5_6
3795_6_3,667_3_0
2736_3_3,371_4_1
1766_12_3,946_6_3
2812_6_3,3857_0_2
130_8_6,2659_5_5
3045_2_4,3771_4_2
3296_1_4,3946_12_5
3879_1_5,939_1_4
1646_2_5,3712_6_1
2020_5_0,59_10_4
3111_2_4,428_4_3
1885_2_4,2405_7_4
3505_4_3,798_5_4
1903_6_1,2771_6_1
2537_10_2,515_9_5
3986_12_1,638_6_7
2376_5_3,492_5_7
1542_10_0,1581_6_1
2684_3_0,3022_5_5
28_0_3,2830_1_2
1848_7_7,633_3_6
736_8_3,904_10_3
1088_3_3,3380_9_1
2246_5_1,3302_4_0
2_0_6,2306_11_4
3658_2_3,57_10_0
2660_11_0,2680_0_2
1651_4_7,233_8_4
3196_6_5,535_9_3
3434_0_1,933_6_4
3448_1_3,3570_12_8
2920_9_3,944_0_3
3995_8_2,734_0_0
2163_5_1,4_3_0
3544_4_6,597_4_3
2723_6_0,2783_0_1
3556_8_5,3938_13_6
2186_10_0,3947_7_6
391_8_7,970_6_3
2587_5_4,517_8_7
2860_3_0,721_10_4
1957_6_6,3930_9_2
1775_11_3,3350_5_1
367_7_0,60_12_1
1392_0_0,2312_5_0
319_1_1,551_4_0
1996_8_2,972_12_2
3144_8_1,95_9_5
2405_10_6,544_0_0
367_4_6,702_0_2
